id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
31477,"’Aïn el Melh",1134,28,M'Sila,4,DZ,Algeria,34.84146000,4.16383000,Q599887
31391,M’Sila,1134,28,M'Sila,4,DZ,Algeria,35.70583000,4.54194000,Q402825
31426,"Sidi Aïssa",1134,28,M'Sila,4,DZ,Algeria,35.88548000,3.77236000,Q2214999
31282,"Bou Hanifia el Hamamat",1124,29,Mascara,4,DZ,Algeria,35.31473000,-0.05037000,Q2911890
31375,Mascara,1124,29,Mascara,4,DZ,Algeria,35.39664000,0.14027000,Q545707
31400,"Oued el Abtal",1124,29,Mascara,4,DZ,Algeria,35.45595000,0.68778000,Q3358012
31433,Sig,1124,29,Mascara,4,DZ,Algeria,35.52832000,-0.19369000,Q2744832
31471,"’Aïn Boucif",1109,26,Médéa,4,DZ,Algeria,35.89123000,3.15850000,Q2876264
31269,Berrouaghia,1109,26,Médéa,4,DZ,Algeria,36.13516000,2.91085000,Q2214965
31366,"Ksar el Boukhari",1109,26,Médéa,4,DZ,Algeria,35.88889000,2.74905000,Q3200144
31390,Médéa,1109,26,Médéa,4,DZ,Algeria,36.26417000,2.75393000,Q1982137
31302,"Chelghoum el Aïd",1132,43,Mila,4,DZ,Algeria,36.16286000,6.16651000,Q23818040
31387,Mila,1132,43,Mila,4,DZ,Algeria,36.45028000,6.26444000,Q335676
31412,Rouached,1132,43,Mila,4,DZ,Algeria,36.45774000,6.04267000,Q23791421
31429,"Sidi Mérouane",1132,43,Mila,4,DZ,Algeria,36.52056000,6.26111000,Q2215533
31446,Telerghma,1132,43,Mila,4,DZ,Algeria,36.11653000,6.35434000,Q3517295
31388,Mostaganem,1140,27,Mostaganem,4,DZ,Algeria,35.93115000,0.08918000,Q849524
31247,"Aïn Sefra",1102,45,Naama,4,DZ,Algeria,32.75000000,-0.58333000,Q2745712
31392,Naama,1102,45,Naama,4,DZ,Algeria,33.26667000,-0.31667000,Q798212
31478,"’Aïn el Turk",1101,31,Oran,4,DZ,Algeria,35.74381000,-0.76930000,Q740498
31252,"Aïn el Bya",1101,31,Oran,4,DZ,Algeria,35.80389000,-0.30178000,Q23826440
31272,"Bir el Djir",1101,31,Oran,4,DZ,Algeria,35.72000000,-0.54500000,Q401759
31284,"Bou Tlelis",1101,31,Oran,4,DZ,Algeria,35.57272000,-0.89960000,Q23819224
31343,"Es Senia",1101,31,Oran,4,DZ,Algeria,35.64779000,-0.62397000,Q649874
31383,"Mers el Kebir",1101,31,Oran,4,DZ,Algeria,35.72790000,-0.70810000,Q31085
31395,Oran,1101,31,Oran,4,DZ,Algeria,35.69906000,-0.63588000,Q131818
31432,"Sidi ech Chahmi",1101,31,Oran,4,DZ,Algeria,35.65903000,-0.52168000,Q2621177
31316,Djamaa,1139,30,Ouargla,4,DZ,Algeria,33.53388000,5.99306000,Q3032751
31335,"El Hadjira",1139,30,Ouargla,4,DZ,Algeria,32.61336000,5.51259000,Q3049930
31353,"Hassi Messaoud",1139,30,Ouargla,4,DZ,Algeria,31.68041000,6.07286000,Q1000139
31378,Megarine,1139,30,Ouargla,4,DZ,Algeria,33.19195000,6.08695000,Q2384877
31396,Ouargla,1139,30,Ouargla,4,DZ,Algeria,31.94932000,5.32502000,Q852469
31414,Rouissat,1139,30,Ouargla,4,DZ,Algeria,31.92427000,5.35018000,Q1649802
31425,"Sidi Amrane",1139,30,Ouargla,4,DZ,Algeria,33.49885000,6.00803000,Q3325140
31445,Tebesbest,1139,30,Ouargla,4,DZ,Algeria,33.11667000,6.08333000,Q601174
31462,Touggourt,1139,30,Ouargla,4,DZ,Algeria,33.10527000,6.05796000,Q852515
31242,"Aïn Beïda",1136,04,"Oum El Bouaghi",4,DZ,Algeria,35.79639000,7.39278000,Q2088349
31244,"Aïn Fakroun",1136,04,"Oum El Bouaghi",4,DZ,Algeria,35.97108000,6.87374000,Q2876323
31245,"Aïn Kercha",1136,04,"Oum El Bouaghi",4,DZ,Algeria,35.92472000,6.69528000,Q593739
31330,"El Aouinet",1136,04,"Oum El Bouaghi",4,DZ,Algeria,35.86691000,7.88673000,Q921801
31384,Meskiana,1136,04,"Oum El Bouaghi",4,DZ,Algeria,35.63058000,7.66606000,Q3306857
31404,"Oum el Bouaghi",1136,04,"Oum El Bouaghi",4,DZ,Algeria,35.87541000,7.11353000,Q5478122
31473,"’Aïn Merane",1130,48,Relizane,4,DZ,Algeria,36.16277000,0.97037000,Q2876264
31232,"Ammi Moussa",1130,48,Relizane,4,DZ,Algeria,35.86781000,1.11143000,Q4747238
31319,Djidiouia,1130,48,Relizane,4,DZ,Algeria,35.92989000,0.82871000,Q3032949
31376,Mazouna,1130,48,Relizane,4,DZ,Algeria,36.12232000,0.89865000,Q978267
31398,"Oued Rhiou",1130,48,Relizane,4,DZ,Algeria,35.96124000,0.91896000,Q1571443
31409,Relizane,1130,48,Relizane,4,DZ,Algeria,35.73734000,0.55599000,Q402738
31435,Smala,1130,48,Relizane,4,DZ,Algeria,35.71652000,0.75437000,Q2292517
31464,Zemoura,1130,48,Relizane,4,DZ,Algeria,35.72251000,0.75509000,Q3324824
31475,"’Aïn el Hadjar",1123,20,Saïda,4,DZ,Algeria,34.75846000,0.14528000,Q599887
31419,Saïda,1123,20,Saïda,4,DZ,Algeria,34.83033000,0.15171000,Q401452
31240,"Aïn Arnat",1141,19,Sétif,4,DZ,Algeria,36.18683000,5.31347000,Q2876253
31253,"BABOR - VILLE",1141,19,Sétif,4,DZ,Algeria,36.48994000,5.53930000,Q23826440
31288,Bougaa,1141,19,Sétif,4,DZ,Algeria,36.33293000,5.08843000,Q2921542
31333,"El Eulma",1141,19,Sétif,4,DZ,Algeria,36.15281000,5.69016000,Q401747
31417,"Salah Bey",1141,19,Sétif,4,DZ,Algeria,35.85451000,5.29053000,Q3469526
31440,Sétif,1141,19,Sétif,4,DZ,Algeria,36.19112000,5.41373000,Q244004
146185,"Aïn El Berd District",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.35000000,-0.51667000,Q4833272
146186,"Balidat Ameur",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,32.95138900,5.98055600,Q2906568
146187,Belarbi,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.15149480,-0.45679090,Q1648915
146188,"Ben Badis, Sid Bel Abbés",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.95277778,-0.91444444,Q2895336
146189,Djamaa,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.53137870,5.99098210,Q3032751
146190,"El Bour",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,32.16305556,5.34527778,Q12403129
146191,"El Hadjira",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,32.61666667,5.51666667,Q3049930
146192,"Haoud El Hamra",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,31.88944444,5.97305556,Q12470040
146193,"Hassi Messaoud",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,31.70000000,6.06666667,Q1000139
146194,Lamtar,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.07062700,-0.79814000,Q3216882
146195,Marhoum,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.44600420,-0.19502440,Q3290834
146196,Megarine,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.19262320,6.09346390,Q2384877
146197,Merine,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.78074720,-0.45104030,Q1649208
146198,Mezaourou,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.81732670,-0.62331890,Q1649368
146199,Moggar,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.26722222,6.06777778,Q12646398
146200,"Moulay Slissen",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.81666667,-0.76666667,Q1649394
146201,N'Goussa,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,32.14087970,5.30828480,Q3334101
146202,Ouargla,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,31.95000000,5.31666667,Q852469
146203,Rouissat,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,31.93657600,5.33540730,Q1649802
146204,Sfissef,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.23440280,-0.24341580,Q3481104
146205,"Sidi Ali Boussidi",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.10000000,-0.83333333,Q1650046
146206,"Sidi Amrane",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.50000000,6.01666667,Q3325140
146207,"Sidi Bel Abbès",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.20000000,-0.63333333,Q852276
146208,"Sidi Brahim",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.26055600,-0.56750000,Q1650068
146209,"Sidi Hamadouche",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.29916667,-0.54888889,Q1650247
146210,"Sidi Slimane",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.28861111,6.09472222,Q3483291
146211,"Sidi Yacoub",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.13333333,-0.78333333,Q1649961
146212,"Sidi Yahia",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.52166667,5.94555556,Q11811858
146213,"Tabia, Sid Bel Abbés",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.01783660,-0.73385240,Q3512757
146214,Taibet,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.08391890,6.39996530,Q3513962
146215,Tamellaht,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.01190000,6.00972000,Q12641156
146216,"Tamerna Djedida",4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.44640000,5.95639000,Q11773942
146217,Tebesbest,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.12001290,6.08007430,Q601174
146218,Teghalimet,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.88283300,-0.56000230,Q3517138
146219,Telagh,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.78490640,-0.57317730,Q2215476
146220,Tenezara,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,34.96341170,-0.61446190,Q3518076
146221,Tenira,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.01966420,-0.53206440,Q1650283
146222,Tessala,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.24300000,-0.77316300,Q2381247
146223,Touggourt,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,33.10000000,6.06666667,Q852515
146224,Zerouala,4902,22,"Sidi Bel Abbès",4,DZ,Algeria,35.24232450,-0.52219390,Q1650844
31239,Azzaba,1110,21,Skikda,4,DZ,Algeria,36.73944000,7.10528000,Q23823384
31360,Karkira,1110,21,Skikda,4,DZ,Algeria,36.92917000,6.58556000,Q1649432
31434,Skikda,1110,21,Skikda,4,DZ,Algeria,36.87617000,6.90921000,Q2292517
31442,Tamalous,1110,21,Skikda,4,DZ,Algeria,36.83763000,6.64018000,Q1650231
31422,Sedrata,1143,41,"Souk Ahras",4,DZ,Algeria,36.12868000,7.53376000,Q1649881
31437,"Souk Ahras",1143,41,"Souk Ahras",4,DZ,Algeria,36.28639000,7.95111000,Q402992
31356,I-n-Salah,1135,11,Tamanghasset,4,DZ,Algeria,27.19351000,2.46069000,Q32061388
31443,Tamanrasset,1135,11,Tamanghasset,4,DZ,Algeria,22.78500000,5.52278000,Q205792
31271,"Bir el Ater",1117,12,Tébessa,4,DZ,Algeria,34.74488000,8.06024000,Q2904370
31305,Cheria,1117,12,Tébessa,4,DZ,Algeria,35.27306000,7.75194000,Q736205
31352,Hammamet,1117,12,Tébessa,4,DZ,Algeria,35.44862000,7.95184000,Q3126511
31463,Tébessa,1117,12,Tébessa,4,DZ,Algeria,35.40417000,8.12417000,Q984575
31472,"’Aïn Deheb",1106,14,Tiaret,4,DZ,Algeria,34.84218000,1.54697000,Q2876264
31317,"Djebilet Rosfa",1106,14,Tiaret,4,DZ,Algeria,34.86375000,0.83496000,Q1649054
31346,Frenda,1106,14,Tiaret,4,DZ,Algeria,35.06544000,1.04945000,Q2215495
31365,"Ksar Chellala",1106,14,Tiaret,4,DZ,Algeria,35.21222000,2.31889000,Q1648944
31379,"Mehdia daira de meghila",1106,14,Tiaret,4,DZ,Algeria,35.43058000,1.75714000,Q3277676
31436,Sougueur,1106,14,Tiaret,4,DZ,Algeria,35.18568000,1.49612000,Q1483423
31449,Tiaret,1106,14,Tiaret,4,DZ,Algeria,35.37103000,1.31699000,Q565568
31452,Tindouf,1120,37,Tindouf,4,DZ,Algeria,27.67111000,-8.14743000,Q328510
31470,"’Aïn Benian",1115,42,Tipasa,4,DZ,Algeria,36.80277000,2.92185000,Q2876264
31255,Baraki,1115,42,Tipasa,4,DZ,Algeria,36.66655000,3.09606000,Q2736044
31283,"Bou Ismaïl",1115,42,Tipasa,4,DZ,Algeria,36.64262000,2.69007000,Q1438489
31304,Cheraga,1115,42,Tipasa,4,DZ,Algeria,36.76775000,2.95924000,Q335751
31320,Douera,1115,42,Tipasa,4,DZ,Algeria,36.67000000,2.94444000,Q1649106
31328,"El Affroun",1115,42,Tipasa,4,DZ,Algeria,36.47010000,2.62528000,Q3049687
31349,Hadjout,1115,42,Tipasa,4,DZ,Algeria,36.51257000,2.41382000,Q3125565
31364,Kolea,1115,42,Tipasa,4,DZ,Algeria,36.63888000,2.76845000,Q3198497
31389,Mouzaïa,1115,42,Tipasa,4,DZ,Algeria,36.46695000,2.68991000,Q1649746
31401,"Oued el Alleug",1115,42,Tipasa,4,DZ,Algeria,36.55528000,2.79028000,Q941199
31418,Saoula,1115,42,Tipasa,4,DZ,Algeria,36.70456000,3.02462000,Q1884982
31453,Tipasa,1115,42,Tipasa,4,DZ,Algeria,36.58972000,2.44750000,Q328510
31465,Zeralda,1115,42,Tipasa,4,DZ,Algeria,36.71169000,2.84244000,Q2215424
31370,Lardjem,1133,38,Tissemsilt,4,DZ,Algeria,35.74922000,1.54778000,Q3217877
31455,Tissemsilt,1133,38,Tissemsilt,4,DZ,Algeria,35.60722000,1.81081000,Q770447
31476,"’Aïn el Hammam",1131,15,"Tizi Ouzou",4,DZ,Algeria,36.56471000,4.30619000,Q599887
31236,Arhribs,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.79361000,4.31158000,Q1648638
31238,Azazga,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.74472000,4.37222000,Q2875118
31262,"Beni Douala",1131,15,"Tizi Ouzou",4,DZ,Algeria,36.61954000,4.08282000,Q2895885
31277,Boghni,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.54222000,3.95306000,Q1649016
31285,Boudjima,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.80218000,4.15187000,Q2921489
31303,Chemini,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.60000000,4.61667000,Q2962465
31321,"Draa Ben Khedda",1131,15,"Tizi Ouzou",4,DZ,Algeria,36.73436000,3.96223000,Q5306152
31345,Freha,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.75234000,4.31550000,Q1895391
31357,Ighram,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.46295000,4.50532000,Q2215840
31371,"L’Arbaa Naït Irathen",1131,15,"Tizi Ouzou",4,DZ,Algeria,36.63112000,4.19864000,Q764741
31380,Mekla,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.68178000,4.26378000,Q1649145
31451,Timizart,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.80000000,4.26667000,Q3529010
31454,Tirmitine,1131,15,"Tizi Ouzou",4,DZ,Algeria,36.65393000,3.98143000,Q3529393
